window,trade_id,symbol,side,entry_time,personality_label,runner_label,moonshot_state,pullback_type,pullback_quality_score,pullback_detected,missed_due_to_waiting,missed_reason,trade_pnl,trade_r_multiple,exit_reason,entry_score,original_entry_price,original_stop,refined_entry_price,refined_stop,target_price_same,original_risk_distance,refined_stop_distance,refined_stop_atr_fraction,refined_stop_cost_multiple,atr_value,recent_candle_noise,local_wick_noise,tick_size_estimate,tiny_stop_flag,unrealistic_stop_flag,noise_stop_flag,cost_dominated_stop_flag,original_gross_r,refined_gross_r,original_net_r_after_fees,refined_net_r_after_fees,original_net_r_after_fees_slippage,refined_net_r_after_fees_slippage,cost_drag_in_r,refined_improves_after_costs,cost_destroys_refined_advantage,minimum_required_move_after_costs,net_reward_to_cost_ratio,expected_cost_r,survives_low_cost,survives_normal_cost,survives_high_cost,survives_stress_cost,cost_aware_pullback_candidate,reason_not_cost_aware,tiny_stop_outlier,improved_r_delta,pullback_depth_atr,pattern,liquidity_event_type,liquidity_event_age_bars,level_distance_atr,htf_aligned,execution_timeframe,macd_confirmation_flag,macd_warning_flag,bb_compression,bb_expansion,bb_warning_flag,micro_pullback_detected,runner_eligible_candidate,add_on_research_candidate,structure_validity_score,archetype,archetype_detected,archetype_score,archetype_grade,entry_candidate_time,entry_candidate_price,stop_price,stop_distance,stop_atr_fraction,stop_cost_multiple,confirmation_delay,pullback_depth,cost_survival_low,cost_survival_normal,cost_survival_high,cost_dominated_flag,missed_winner_risk_flag,reject_reasons,explanation,archetype_pass,soft_evidence_only,scope
holdout_recent_preview,BTCUSDT-597,BTCUSDT,long,2026-04-29T17:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.75,True,False,,391.7242828061223,2.778370089090369,danger_sniffed,4.2975,75803.54,75666.6,75803.54,75707.69,76263.4,136.93999999998778,95.84999999999127,0.20376399273560397,0.5480995809276423,470.39714285714064,622.9266666666639,202.6533333333306,0.01,True,True,True,True,3.3581130422085703,4.797704747000965,2.469741843143207,3.528497110068142,2.0810794435521105,2.973218768910032,1.8244859780909328,True,False,174.876981,2.629619961245789,1.824485978090933,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,1.4395917047923943,0.858523038352978,sweep_low,sweep_low,0.0,0.2814,False,1h,False,True,False,True,False,True,False,False,0.625,LIQUIDITY_SWEEP_RECLAIM,True,24.25,REJECT,2026-04-29T17:00:00,75803.54,75707.69,95.84999999999127,0.20376399273560397,0.5480995809276423,0.0,0.858523038352978,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,LIQUIDITY_SWEEP_RECLAIM via liquidity_sweep_reclaim_signature; quality=0.75; structure=0.62; stop_atr=0.20; stop_cost=0.55; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-598,BTCUSDT,short,2026-05-02T21:00:00,PULLBACK_CONTINUATION,normal_swing,normal,MICRO_PULLBACK_MOMENTUM,0.95,True,False,,-139.48520251624402,-1.0,stop_hit,4.1866,78451.38,78596.61,78451.38,78479.5,78094.43,145.22999999999593,28.119999999995343,0.14851421651656382,0.15619820110828536,189.3421428571393,230.17999999999543,129.22999999999834,0.01,True,True,True,True,2.457825518143783,12.693812233288433,1.595492336294279,8.24016187766892,1.2182215692351208,6.291689847085382,6.402122386203051,True,False,180.0276815,1.9827506360459997,6.402122386203052,True,True,True,False,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,10.23598671514465,0.40145127850724327,equal_highs,equal_highs,1.0,0.1934,False,1h,False,True,True,False,False,True,True,False,0.625,INSIDE_BAR_CONTINUATION,True,15.05,REJECT,2026-05-02T21:00:00,78451.38,78479.5,28.119999999995343,0.14851421651656382,0.15619820110828536,1.0,0.40145127850724327,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,INSIDE_BAR_CONTINUATION via compression_continuation_signature; quality=0.95; structure=0.62; stop_atr=0.15; stop_cost=0.16; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-599,BTCUSDT,short,2026-05-03T19:00:00,PULLBACK_CONTINUATION,tactical_scalp,normal,MICRO_PULLBACK_MOMENTUM,0.95,True,False,,-20.500113139050473,-0.14845434938898538,danger_sniffed,3.758,78739.67,78878.77,78739.67,78763.57,78475.74,139.10000000000582,23.90000000000873,0.11302335793548929,0.13219193141219276,211.46071428571616,186.16833333333975,89.31999999999971,0.01,True,True,True,True,1.8974119338604023,11.043096234305297,0.9932255355858175,5.780655732215169,0.5976439863406866,3.4783380125507373,7.56475822175456,True,False,180.79772150000002,1.45980821998353,7.56475822175456,True,True,False,False,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,9.145684300444895,0.6411649973276962,equal_highs,equal_highs,1.0,0.6759,False,1h,False,True,True,False,False,True,False,False,0.625,INSIDE_BAR_CONTINUATION,True,0.0,REJECT,2026-05-03T19:00:00,78739.67,78763.57,23.90000000000873,0.11302335793548929,0.13219193141219276,1.0,0.6411649973276962,True,True,False,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,INSIDE_BAR_CONTINUATION via compression_continuation_signature; quality=0.95; structure=0.62; stop_atr=0.11; stop_cost=0.13; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-600,BTCUSDT,short,2026-05-04T04:00:00,MOMENTUM_BURST,normal_swing,normal,HEALTHY_CONTINUATION_PULLBACK,0.45,False,True,missed_due_to_late_confirmation,-150.29503080206328,-1.0,stop_hit,4.0525,80316.31,80458.0,80316.31,80323.58,79249.0,141.69000000000233,7.2700000000040745,0.014891089340692047,0.03961850561652984,488.2114285714311,722.9766666666668,216.8166666666657,0.01,True,True,True,True,7.532712259157175,146.8101788169738,6.631785955254303,129.2514101787443,6.2376306972967965,121.56944889951889,25.240729917454914,True,False,183.50010650000002,5.816399894024027,25.240729917454907,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,139.27746655781664,0.8066610593069106,sweep_high,sweep_high,0.0,0.3001,False,1h,True,False,False,True,True,False,True,False,0.5,HEALTHY_CONTINUATION_PULLBACK,True,0.0,REJECT,2026-05-04T04:00:00,80316.31,80323.58,7.2700000000040745,0.014891089340692047,0.03961850561652984,0.0,0.8066610593069106,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,HEALTHY_CONTINUATION_PULLBACK via healthy_continuation_signature; quality=0.45; structure=0.50; stop_atr=0.01; stop_cost=0.04; MACD supportive (soft); Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-601,BTCUSDT,short,2026-05-04T18:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.65,False,True,missed_due_to_pullback_too_deep,101.33362694673087,0.7144336837743767,danger_sniffed,3.8074,80390.81,80776.99,80390.81,80776.99,79500.0,386.18000000000757,386.18000000000757,0.5568272755267895,2.100237628742893,693.5364285714271,928.6016666666619,362.7833333333353,0.01,False,False,True,True,2.3067222538712007,2.3067222538712007,1.9754967942409827,1.9754967942409827,1.8305856556527624,1.8305856556527624,0.47613659821843823,False,False,183.87443150000001,4.844664876638912,0.47613659821843807,False,False,False,False,False,fails_low_cost|fails_normal_cost|noise_stop|cost_dominated_stop,False,0.0,1.1787802375743248,sweep_high,sweep_high,0.0,0.3529,False,1h,True,False,False,True,False,False,False,False,0.625,STRUCTURE_BREAK_DIP,True,21.85,REJECT,2026-05-04T18:00:00,80390.81,80776.99,386.18000000000757,0.5568272755267895,2.100237628742893,0.0,1.1787802375743248,False,False,False,True,True,fails_normal_cost|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.65; structure=0.62; stop_atr=0.56; stop_cost=2.10; MACD supportive (soft); Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-602,BTCUSDT,short,2026-05-05T02:00:00,PULLBACK_CONTINUATION,normal_swing,normal,MICRO_PULLBACK_MOMENTUM,0.95,True,False,,-149.76135150004018,-1.0,stop_hit,4.4,80352.0,80439.18,80352.0,80385.06,79500.0,87.17999999999302,33.05999999999767,0.05467845514816359,0.1798402652888578,604.6257142857119,400.3366666666673,144.26666666666765,0.01,True,True,True,True,9.77288368892026,25.771324863885663,8.30601514108807,21.903157894738385,7.664260151411488,20.21083484573645,5.560490018149213,True,False,183.8298,4.634721900366535,5.5604900181492125,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,15.998441174965404,0.6420873330467877,sweep_high,sweep_high,8.0,0.0775,False,1h,True,False,False,True,False,True,True,False,0.5,EMA_VWAP_RECLAIM_PULLBACK,True,7.8,REJECT,2026-05-05T02:00:00,80352.0,80385.06,33.05999999999767,0.05467845514816359,0.1798402652888578,8.0,0.6420873330467877,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.95; structure=0.50; stop_atr=0.05; stop_cost=0.18; MACD supportive (soft); Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-603,BTCUSDT,short,2026-05-05T04:00:00,CHOPPY_LOW_TRUST,moonshot_candidate,normal,HEALTHY_CONTINUATION_PULLBACK,0.95,True,False,,-7.262896793688133,-0.049030906233634715,danger_sniffed,4.4427,80893.08,81083.98,80893.08,81083.98,79744.91,190.89999999999418,190.89999999999418,0.39534684192929886,1.0333794639735903,482.8671428571407,414.14333333333343,160.43166666666608,0.01,False,True,True,True,6.014510214772306,6.014510214772306,5.34132848611854,5.34132848611854,5.046811479832518,5.046811479832518,0.9676987349397885,False,False,184.7336885,6.215271341805089,0.9676987349397885,False,False,False,False,False,fails_low_cost|fails_normal_cost|unrealistic_stop|noise_stop|cost_dominated_stop,False,0.0,1.0253845469903167,sweep_high,sweep_high,1.0,0.1901,False,1h,True,False,False,True,False,True,True,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,12.05,REJECT,2026-05-05T04:00:00,80893.08,81083.98,190.89999999999418,0.39534684192929886,1.0333794639735903,1.0,1.0253845469903167,False,False,False,True,False,fails_normal_cost|stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.95; structure=0.62; stop_atr=0.40; stop_cost=1.03; MACD supportive (soft); Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-604,BTCUSDT,short,2026-05-05T06:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.75,True,False,,-2.512725512451406,-0.01697216564833653,danger_sniffed,4.4427,80970.0,81323.52,80970.0,81323.52,79744.91,353.5200000000041,353.5200000000041,0.87659625718649,1.9127577873899653,403.2871428571421,416.3033333333345,219.61833333333684,0.01,False,False,False,True,3.4654050690200906,3.4654050690200906,3.101714392396424,3.101714392396424,2.9425997213735697,2.9425997213735697,0.5228053476465209,False,False,184.82214650000003,6.6284805322288385,0.5228053476465204,False,False,False,False,False,fails_low_cost|fails_normal_cost|cost_dominated_stop,False,0.0,1.3337780678220252,sweep_high,sweep_high,0.0,0.4354,False,1h,True,False,False,True,False,True,False,False,0.75,EMA_VWAP_RECLAIM_PULLBACK,True,37.5,REJECT,2026-05-05T06:00:00,80970.0,81323.52,353.5200000000041,0.87659625718649,1.9127577873899653,0.0,1.3337780678220252,False,False,False,True,False,fails_normal_cost|stop_cost_multiple_thin|cost_dominated_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.75; structure=0.75; stop_atr=0.88; stop_cost=1.91; MACD supportive (soft); Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-605,BTCUSDT,short,2026-05-05T08:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.75,True,False,,12.178587697576294,0.08623084649411368,danger_sniffed,4.3194,80855.59,81323.52,80855.59,81136.59,79762.76,467.93000000000757,281.0,0.7916193787780009,1.5212945848774848,354.96857142857124,346.0683333333339,189.18666666666832,0.01,False,False,False,True,2.3354561579723123,3.8890747330960918,2.0608538029192105,3.4317982918149528,1.9407152725834786,3.231739848754455,0.6573348843416369,True,False,184.71110249999998,5.916428331642933,0.6573348843416369,True,True,True,True,False,cost_dominated_stop,False,1.5536185751237794,0.9060087058172025,sweep_high,sweep_high,2.0,0.2116,False,1h,False,True,False,False,False,True,False,False,0.75,EMA_VWAP_RECLAIM_PULLBACK,True,74.5,B,2026-05-05T08:00:00,80855.59,81136.59,281.0,0.7916193787780009,1.5212945848774848,2.0,0.9060087058172025,True,True,True,True,False,stop_cost_multiple_thin|cost_dominated_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.75; structure=0.75; stop_atr=0.79; stop_cost=1.52,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-606,BTCUSDT,short,2026-05-05T11:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.95,True,False,,-53.85052330422372,-0.3809485707427357,danger_sniffed,4.1288,80823.61,81323.52,80823.61,80831.87,79762.76,499.9100000000035,8.259999999994761,0.023427876823323878,0.04472738686133585,352.57142857142856,267.2199999999987,102.91833333333489,0.01,True,True,True,True,2.122081974755453,128.43220338991267,1.8650975255545983,112.8790440678689,1.7526668290292247,106.07453686447475,22.35766652543792,True,False,184.6743255,5.744436846474394,22.35766652543791,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,126.31012141515723,0.8402536427095498,sweep_high,sweep_high,5.0,0.1288,False,1h,False,True,False,False,False,True,False,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,8.05,REJECT,2026-05-05T11:00:00,80823.61,80831.87,8.259999999994761,0.023427876823323878,0.04472738686133585,5.0,0.8402536427095498,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.95; structure=0.62; stop_atr=0.02; stop_cost=0.04,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-607,BTCUSDT,short,2026-05-05T13:00:00,CHOPPY_LOW_TRUST,moonshot_candidate,normal,STRUCTURE_BREAK_DIP,0.65,False,True,missed_due_to_pullback_too_deep,-147.56817438744034,-1.0,stop_hit,3.8713,81279.41,81329.61,81279.41,81329.61,80527.76,50.19999999999709,50.19999999999709,0.1358666233625553,0.269778983916726,369.4800000000011,331.6166666666686,125.12666666667064,0.01,True,True,True,True,14.973107569722158,14.973107569722158,12.394507250996908,12.394507250996908,11.266369611554612,11.266369611554612,3.7067379581675457,False,False,186.07824549999998,4.0394297462354825,3.7067379581675453,False,False,False,False,False,fails_low_cost|fails_normal_cost|tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,0.0,1.2811606195970062,sweep_high,sweep_high,7.0,0.124,False,1h,True,False,False,False,False,False,True,False,0.375,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-05-05T13:00:00,81279.41,81329.61,50.19999999999709,0.1358666233625553,0.269778983916726,7.0,1.2811606195970062,False,False,False,True,False,fails_normal_cost|stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.65; structure=0.38; stop_atr=0.14; stop_cost=0.27; MACD supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-608,BTCUSDT,short,2026-05-05T17:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.75,True,False,,4.755856393836145,0.03551585906180447,danger_sniffed,3.599,81285.75,81712.32,81285.75,81420.0,80527.76,426.570000000007,134.25,0.3670453968464749,0.7214424211846254,365.7585714285721,461.0416666666691,237.69833333333614,0.01,False,True,True,True,1.7769416508427522,5.646108007448829,1.4734725648779683,4.681856178770988,1.3407048397683754,4.259996003724434,1.3861120037243948,True,False,186.08553650000002,4.073341831163784,1.386112003724395,True,True,True,True,False,unrealistic_stop|noise_stop|cost_dominated_stop,False,3.869166356606077,0.8860257644657735,equal_highs,equal_highs,1.0,0.0966,False,1h,False,True,False,False,False,True,False,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,39.25,REJECT,2026-05-05T17:00:00,81285.75,81420.0,134.25,0.3670453968464749,0.7214424211846254,1.0,0.8860257644657735,True,True,True,True,False,stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.75; structure=0.62; stop_atr=0.37; stop_cost=0.72,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-609,BTCUSDT,short,2026-05-05T19:00:00,CHOPPY_LOW_TRUST,moonshot_candidate,normal,HEALTHY_CONTINUATION_PULLBACK,0.95,True,False,,-65.11594811406867,-0.46295357794446884,danger_sniffed,4.016,81515.0,81712.32,81515.0,81560.0,80527.76,197.32000000000698,45.0,0.1267506171547907,0.2414821543561014,355.0278571428571,408.9449999999997,192.29666666666648,0.01,True,True,True,True,5.003243462395957,21.938666666666784,4.34626896411907,19.057906488889007,4.058842621122932,17.79757391111123,4.141092755555555,True,False,186.349174,5.297796490367085,4.1410927555555554,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,16.935423204270826,0.8412787998682604,equal_highs,equal_highs,3.0,0.5164,False,1h,True,False,False,False,False,True,True,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,5.05,REJECT,2026-05-05T19:00:00,81515.0,81560.0,45.0,0.1267506171547907,0.2414821543561014,3.0,0.8412787998682604,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.95; structure=0.62; stop_atr=0.13; stop_cost=0.24; MACD supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-610,BTCUSDT,short,2026-05-05T21:00:00,PULLBACK_CONTINUATION,normal_swing,normal,MICRO_PULLBACK_MOMENTUM,0.75,True,False,,-158.63219264345997,-1.0,stop_hit,4.54,81646.38,81770.0,81646.38,81738.22,80527.76,123.61999999999534,91.83999999999651,0.24776373649665923,0.4924389891336211,370.6757142857137,364.23666666666395,144.72499999999854,0.01,True,True,True,True,9.048859407863226,12.180095818815902,7.999358420967862,10.767429094077173,7.540201739201141,10.149387402003978,2.0307084168119243,True,False,186.50026100000002,5.997954072568348,2.0307084168119243,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,3.131236410952676,0.6368890909961135,sweep_high,sweep_high,0.0,0.1841,False,1h,True,False,False,False,False,True,True,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,19.25,REJECT,2026-05-05T21:00:00,81646.38,81738.22,91.83999999999651,0.24776373649665923,0.4924389891336211,0.0,0.6368890909961135,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.75; structure=0.62; stop_atr=0.25; stop_cost=0.49; MACD supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-611,BTCUSDT,short,2026-05-06T02:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.65,False,True,missed_due_to_pullback_too_deep,29.487126309210353,0.21525529618902436,danger_sniffed,4.2887,81439.34,81791.48,81439.34,81534.23,80527.76,352.1399999999994,94.88999999999942,0.20751383597400042,0.5094432355599401,457.2707142857128,528.6533333333306,199.64166666666765,0.01,True,True,True,True,2.588686317941737,9.60670249762891,2.2207256204918586,8.241187901781078,2.0597428153575366,7.643775266097652,1.9629272315312587,True,False,186.26216499999998,4.89406960345383,1.9629272315312585,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,7.018016179687174,1.7576299510851427,sweep_high,sweep_high,4.0,0.2535,False,1h,False,True,False,False,False,False,False,False,0.375,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-05-06T02:00:00,81439.34,81534.23,94.88999999999942,0.20751383597400042,0.5094432355599401,4.0,1.7576299510851427,True,True,True,True,True,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.65; structure=0.38; stop_atr=0.21; stop_cost=0.51,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-612,BTCUSDT,short,2026-05-06T04:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.75,True,False,,187.64730375456486,1.1944801944802144,danger_sniffed,4.48,81581.69,81791.48,81581.69,81699.99,80731.14,209.7899999999936,118.30000000000291,0.2711525867714552,0.6337734682920249,436.28571428571223,447.6816666666661,167.77500000000146,0.01,True,True,True,True,4.054292387625859,7.189771766694691,3.4353388436056287,6.092136398985504,3.164546668096779,5.611920925612735,1.5778508410819558,True,False,186.65975450000002,4.556686588806174,1.5778508410819563,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,3.1354793790688325,1.1879029410922906,sweep_high,sweep_high,6.0,0.2908,False,1h,False,True,False,False,False,True,False,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,23.25,REJECT,2026-05-06T04:00:00,81581.69,81699.99,118.30000000000291,0.2711525867714552,0.6337734682920249,6.0,1.1879029410922906,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.75; structure=0.62; stop_atr=0.27; stop_cost=0.63,False,True,holdout_recent_preview
